Node	Weight_1	Weight_2	Weight_3	Query_1	Query_2	Query_3
Ran	0.0010000090375554666	0.0010002077454616762	0.010394849548772851	False	False	False
Tlr7	0.0010010400494858541	0.001034418548882909	0.0011880727961987804	False	False	False
Vdac1	0.0010000988105464904	0.001002362730184367	0.0025803389750148195	False	False	False
Rap2c	0.002411353517906393	0.0010068896522981317	0.005997390456137285	False	False	False
Maml1	0.0010002741281485432	0.0010078801600893626	0.0018987379192488682	False	False	False
Cds2	0.0010426795229525948	0.0010023520838803926	0.003320856719373057	False	False	False
Ano10	0.0010000756581012363	0.0010048406019117296	0.0093176922496443	False	False	False
Myadm	0.0010001424155260338	0.001147420382951343	0.010963435720469414	False	False	False
Ubr3	0.0010000433619769883	0.0022250400944736257	0.006688249702899216	False	False	False
Pax2	0.0010002955939841997	0.0010051634348863042	0.014710822608233962	False	False	False
Tchp	0.0010001999382495065	0.0010060691282326745	0.009111605829152686	False	False	False
Srsf5	0.0010002421473929931	0.0010068417228585721	0.02689310169776159	False	False	False
Ago3	0.0010004285810109649	0.0010091284509946808	0.01641033500197314	False	False	False
Zzz3	0.001000063247160191	0.001003196108094258	0.005448997614415136	False	False	False
Mnd1	0.0010010754916221032	0.0010025369026065182	0.0010002364678492598	False	False	False
Chd1l	0.0010003752544270512	0.0010032892324177978	0.0011608222134651424	False	False	False
Prom2	0.001001259812175042	0.0010354564462257117	0.10208092154431922	False	False	False
Sp3	0.0010002819834829693	0.0010045185684155124	0.0016460923303162744	False	False	False
Ehd1	0.001000135340958255	0.001003414817335944	0.002923987388241886	False	False	False
Klc1	0.0010000472932566167	0.0010031714559251208	0.001585193659337996	False	False	False
Opa1	0.001000015682122955	0.0010018533855595821	0.00417412874443215	False	False	False
Twf1	0.0010002013865920156	0.0010061533575351084	0.0012734474721990225	False	False	False
Psmd2	0.0010001658729844227	0.001002555269361382	0.003958689314908675	False	False	False
Nol9	0.0010002199276651135	0.0010104637050205546	0.020150744812082455	False	False	False
Cpne3	0.0010000960660204465	0.001004172684897697	0.0012813590711942264	False	False	False
Lpin2	0.0010000079112055457	0.0010018184730875123	0.001449647919488449	False	False	False
Vamp2	0.0010000644487169505	0.00100243168801271	0.0018496973351587918	False	False	False
Zfp30	0.001000409384594157	0.0010000903997045868	0.003101297496221706	False	False	False
Evpl	0.00100014283803991	0.001021133226617435	0.00601013964262203	False	False	False
Gstp1	0.0010001048465478678	0.0010060245481125704	0.0020981150789209004	False	False	False
Atp9a	0.0010000739395434435	0.0010024174066878956	0.0031345461638974466	False	False	False
Ecd	0.001000078559041895	0.0010006038290445408	0.007679589016820252	False	False	False
Zeb2	0.012358039639942264	0.0013760701731185502	0.0066527727453124	False	False	False
Naa30	0.0010001802124020175	0.009349533309101384	0.002671778174696813	False	False	False
Pcbp1	0.0010000704149438874	0.0010049095655337325	0.01607533520885487	False	False	False
Nsun2	0.0010000218438904168	0.001002209679380971	0.0065149454753051315	False	False	False
Gsdmd	0.0010004327558249205	0.0010002772685601855	0.13258145172466265	False	False	False
Ostf1	0.0010000878228778112	0.0010031742034207034	0.01959387947591668	False	False	False
Gar1	0.0010004965241593947	0.0010093189790924104	0.008026736490641903	False	False	False
Mark2	0.0010001015090973506	0.0010010454957091242	0.013207852973533864	False	False	False
Tcf20	0.001000100508102559	0.0010897801638802512	0.0011355650367164047	False	False	False
Tec	0.0010006734661925389	0.010388320486187954	0.015153712925060531	False	False	False
Sost	0.0010002783886832627	0.001129442115435523	0.001725267648238395	False	False	False
Kcnj2	0.0010009944540868936	0.0010319384426493439	0.004759217138252192	False	False	False
Elk4	0.0010001606647891128	0.001005943116347439	0.010695649652349579	False	False	False
Batf3	0.0010001449423752435	0.005300659587734277	0.03125836306200589	False	False	False
Trio	0.001000070303712858	0.0010001751988413085	0.0019810107640230623	False	False	False
Prkdc	0.001000177546618095	0.001002748897224613	0.0013120534271689193	False	False	False
Fkbp4	0.001000066011537842	0.0010026929587935876	0.020504924043741928	False	False	False
Rpe65	0.0010011690597414957	0.0010836311272653873	0.015093017754675787	False	False	False
Bsn	0.0010002890078216165	0.014086712448519712	0.020164004130949695	False	False	False
Sun2	0.0010001689658455726	0.0010019210730488044	0.005314940069349034	False	False	False
Wnt7a	0.0010000746221405466	0.002267172785193219	0.0014267960318624952	False	False	False
Mcm7	0.0010005454187063682	0.001014851836564144	0.06452449036946105	False	False	False
Trap1	0.0010001369744022499	0.0010026426294425606	0.008635850408283626	False	False	False
Dpp6	0.0010000879391161078	0.0010044164681182908	0.0013163647862904396	False	False	False
Cpt1b	0.0010005444592909069	0.0010425897844313645	0.012734817902648542	False	False	False
Prdm5	0.0010013231145405788	0.0010075639292051524	0.007941377672360073	False	False	False
Tab3	0.0010000503139045163	0.0010060036430304437	0.017797725340318832	False	False	False
Dact1	0.001000212219508395	0.0010063557992156461	0.005390592279776936	False	False	False
Syne2	0.0010001971473677317	0.0010054485950572035	0.0069927850240789815	False	False	False
Amz2	0.0010002058070322747	0.002589212313766288	0.0020442125705140935	False	False	False
Strap	0.0010000416271058101	0.0010032762561063215	0.005831174593372717	False	False	False
Aebp1	0.0010001812724880997	0.0010058364691487031	0.04239414437030019	False	False	False
Runx1	0.0010000761528366686	0.001000013971702946	0.0022415186534587937	False	False	False
Uba6	0.0010002619181797732	0.0010079533359508464	0.0065422224690582014	False	False	False
Ing2	0.0010003733074425238	0.006097472910434543	0.004022029385156222	False	False	False
Rpn1	0.0010001227880602089	0.0012128849321353112	0.010776179942252224	False	False	False
Peak1	0.0010000430515818034	0.001555077401515286	0.002061958458603694	False	False	False
Zfp58	0.001000121112918856	0.0010595216821829413	0.014056598536274018	False	False	False
Xpot	0.001000029635528228	0.0010012793889427904	0.0010358367192998788	False	False	False
Sik1	0.0010001558971255156	0.001017117767234627	0.0017200825644428618	False	False	False
Naga	0.0010001788113818111	0.0010020030429332676	0.004300100387664357	False	False	False
Hcfc1	0.001000117512205098	0.003365232160250016	0.012420348947393089	False	False	False
Thy1	0.001000033831356998	0.0012798553946785046	0.006668602673086626	False	False	False
Nr2f6	0.0016153227460233097	0.0033969141852444405	0.018596445100028752	False	False	False
Reps1	0.0010000020635903318	0.0010031349597478109	0.012900693783127401	False	False	False
Nyap2	0.0010001839730879895	0.0010101721101648917	0.02460233326161269	False	False	False
Trps1	0.00100011222566063	0.0010139231148576905	0.0012928430627288433	False	False	False
Tsnax	0.0010001480494058565	0.0010035056977529657	0.0010525968228348595	False	False	False
Dek	0.001000032980385978	0.0010039280096107912	0.002318456037815605	False	False	False
Mxi1	0.0010003924805036572	0.0021235066848993844	0.0012748769391757418	False	False	False
Fzd10	0.0010001715666956151	0.001003365744929042	0.0106026443313059	False	False	False
Tlr2	0.0010005784058797972	0.0010043027860343894	0.014204544685618575	False	False	False
Wnt4	0.001000255686971367	0.0010192610340564307	0.0582276982850786	False	False	False
Grwd1	0.0010000229678381867	0.0010070240378638065	0.005644143608652396	False	False	False
Ptpro	0.0010003374516246563	0.0010040546794072023	0.04353706651396695	False	False	False
E2f3	0.0010002177250623102	0.003841794043026568	0.0017629897859140365	False	False	False
Aurka	0.0010003104573950224	0.0010209007977389974	0.01903508652690591	False	False	False
Fanci	0.0010005331096673428	0.0010119924910532631	0.008764747569556593	False	False	False
Cxcr5	0.0010000344130404	0.0010021822999280014	0.011778552715885592	False	False	False
Coro7	0.0010002113773687888	0.0010984472658045756	0.01078692322467956	False	False	False
Btbd1	0.001000326183824463	0.001004648259284269	0.002497918990940342	False	False	False
Trpv4	0.0010003979415583396	0.0010079508935753891	0.060106921287319884	False	False	False
Cdt1	0.001000574600759472	0.0010098385251104014	0.0037767367672235648	False	False	False
Gys1	0.0010000808475255506	0.001136429332373862	0.0048315824056853205	False	False	False
Myh11	0.0010001205726083086	0.14639500328768426	0.0013598594033771237	False	False	False
Taf13	0.0010000094636975448	0.001007344863585645	0.024279584834789834	False	False	False
C5ar1	0.0010009452468884388	0.020011322370695965	0.07023689109526701	False	False	False
Acsl4	0.001000173138465053	0.0058632197736900905	0.0013926148757736527	False	False	False
Drg2	0.0010000114609991346	0.0012052726319232987	0.0045183541308629685	False	False	False
Dmap1	0.001000062294109484	0.0010057643942595147	0.0010106375758915844	False	False	False
Exoc2	0.0010000229420264427	0.0010067596840868706	0.012277884590368437	False	False	False
Pex1	0.0010001552151224676	0.0010019377990449362	0.0027035357873245952	False	False	False
Il4ra	0.001000378913255735	0.016354281249819767	0.0021970289098488657	False	False	False
Pdia6	0.0010000795845847555	0.0029985038191663567	0.00694076003544017	False	False	False
Cap1	0.0010000694337104303	0.0011895689139894425	0.0010696791909059992	False	False	False
Use1	0.0010001282182060347	0.003394025808509697	0.001079974429148475	False	False	False
Kcnj4	0.001000023183381105	0.001012297018418737	0.0034161035109998373	False	False	False
Ddx1	0.0010001389751874501	0.001001356069347162	0.001997210582316127	False	False	False
Hps5	0.0010000855557878434	0.0010000649101954745	0.0116441493279884	False	False	False
Ptbp2	0.0010000259423931744	0.0010028280932583545	0.0015104304668014353	False	False	False
Fzd8	0.0010005752430929926	0.010220756109289197	0.040311662704065956	False	False	False
Sall4	0.0010003229818727941	0.0010405422435537416	0.0010087725606524834	False	False	False
Dcx	0.001000315318768481	0.0010167650760263128	0.004748031636629332	False	False	False
Npm3	0.001000373377024781	0.001028339252615421	0.0011276044908471346	False	False	False
Hck	0.0013231855123779766	0.0033795159284217046	0.020431761832606813	False	False	False
Cnn2	0.0010002372775544163	0.0010123840139966537	0.0052768612839418265	False	False	False
Atf5	0.0010001224668746672	0.0011819420751635777	0.006666703816625723	False	False	False
Rbl2	0.0010000660498377329	0.0010011273606735413	0.001049387956377273	False	False	False
Syt11	0.001000027661501393	0.0010028681747267696	0.004159472316860896	False	False	False
Wbp2	0.0010000179152564687	0.0011755726037728455	0.002489200561524377	False	False	False
Chtop	0.001000045111735289	0.0010036192332854802	0.0037995130187055298	False	False	False
Amph	0.0010000093876586607	0.0013917684133849548	0.0016233528923180088	False	False	False
Ppara	0.0010007843029307265	0.0010055836779045684	0.0014049931349542763	False	False	False
Il6	0.0010009196236600967	0.0011270493107144747	0.07931873686967775	False	False	False
Pcbp3	0.0010001848059275	0.0010042706958175729	0.0010673752448578787	False	False	False
Snx3	0.001000203888934665	0.0023261658406896098	0.017368204194997676	False	False	False
Msto1	0.0010001164054662668	0.0010023350737270223	0.003932882061348356	False	False	False
Prps1	0.0010000339168996363	0.0010081011255493246	0.016140466527288493	False	False	False
Zfp91	0.0010000149345135206	0.0013229021262205793	0.0029478172522461967	False	False	False
Mtf1	0.0010002496677365554	0.0010024228795383304	0.0033377572530431834	False	False	False
Acsl3	0.0010000677913150637	0.0010008465889526027	0.0010289775688178092	False	False	False
Mknk2	0.0010002450648804353	0.013740673667320562	0.003485376644593596	False	False	False
Grm4	0.001000204831782849	0.0010073945043553602	0.0035629397241042924	False	False	False
Ogfr	0.002823555321117823	0.001001023595011121	0.0036855966034656787	False	False	False
Ctr9	0.0010000313788338113	0.0010022660690968551	0.0010874423658236848	False	False	False
Esr2	0.0010018051956369625	0.00101355078162039	0.003552551240521123	False	False	False
Pygm	0.0010013596835552637	0.0010433995474518067	0.0018103325445174867	False	False	False
Rbpjl	0.0010010982388861708	0.001019635438354683	0.013559759014877923	False	False	False
Map2	0.0010002122020759789	0.0010060890693128531	0.01482248426133306	False	False	False
Abce1	0.0010001036743319152	0.003429923024042772	0.014248847242254701	False	False	False
Tkt	0.0010000799866338838	0.0010031948649007086	0.006061805846252243	False	False	False
Cd1d1	0.0010000096699283429	0.0010197536682740626	0.001462993905127327	False	False	False
Grik2	0.0010002710695530968	0.0010163554603072795	0.0027771086055090534	False	False	False
Ttc8	0.001000123888341654	0.0014754476937778097	0.0042840998503647695	False	False	False
Armc9	0.0010003598133912462	0.0030527451243107487	0.013688604477859169	False	False	False
Tlr11	0.001003260232863995	0.0010605467864721423	0.014266907512617295	False	False	False
Ilf3	0.0010001981356830773	0.001460668213279509	0.002413149360642437	False	False	False
Irak4	0.0010002170888590044	0.0010034155904287752	0.021195973127455026	False	False	False
Bcor	0.001000196300672264	0.001562210589666937	0.0034057195756576853	False	False	False
Hdhd2	0.0010000661423142099	0.0010024016221638768	0.011323768122597711	False	False	False
Srsf4	0.0010000827144822791	0.0010028230511580011	0.0028184847633619635	False	False	False
Casp3	0.0010006376038068422	0.005633022924895804	0.004186352540982175	False	False	False
Abl2	0.001000112022293618	0.0010008846052004358	0.004991666054268812	False	False	False
Id3	0.0010000964029691752	0.03589443931495959	0.011067798413233548	False	False	False
Xpo1	0.0010000737420223101	0.0010072429516756554	0.0023234459901028755	False	False	False
Ccr2	0.0010002501614197387	0.001000110995556208	0.06611621415809374	False	False	False
Soga1	0.0010001603136848127	0.0010082749600286269	0.0024784674776646897	False	False	False
Rusc1	0.0010001397490436352	0.001304567086572343	0.0010796035551127597	False	False	False
Grk5	0.001000148285446083	0.001008252518801623	0.009745587350107235	False	False	False
Espl1	0.0010013158492608765	0.0010237585974087538	0.06684753303048507	False	False	False
Casp4	0.001001314223371944	0.0039352019253287105	0.017660325815405	False	False	False
Ipo4	0.0010002328924781816	0.0027929414513971178	0.002256676771152061	False	False	False
Ddx47	0.0010000214338688877	0.0010064025880446076	0.003591218862063785	False	False	False
