source	target	Weight_1>2	Weight_2>3
Cox6c	Cox6c	0.002460931495628627	0.00431784334061973
Sox5	Sox5	0.006316726879509517	0.006368336483356031
Vps41	Vps41	0.001997006694994612	0.0021397067571325324
Bmp5	Bmp5	0.0049114200240827485	0.0064280554344619744
Fas	Fas	0.002010877993199734	0.00855073090771751
Prom2	Prom2	0.002032576476843923	0.09347733389507229
Hook1	Hook1	0.002001263618274421	0.01755049055839891
Rpap1	Rpap1	0.001997627667081049	0.004787884878818034
Eif1	Eif1	0.002436699941779325	0.007856711476393191
Irak2	Irak2	0.0020061646020812355	0.0027528744624787135
Ccr2	Ccr2	0.00199636770057268	0.06289504112308106
Ajuba	Ajuba	0.0020090043075779856	0.004609286795257444
Yaf2	Yaf2	0.0024091261247508825	0.018686594117244007
Mypop	Mypop	0.0020033467269628146	0.0036350375266361564
Fancl	Fancl	0.001997714861291715	0.002012399215040526
Thada	Thada	0.0019970331898526935	0.00558561211749069
Ttc7b	Ttc7b	0.0032707260547717855	0.003429513894879701
Arpc4	Arpc4	0.0019996947206266593	0.002810814070923309
Upk1b	Upk1b	0.0020453857254159953	0.07179677375130891
Rasd1	Rasd1	0.002007872318208263	0.026733476400955202
Rnf5	Rnf5	0.00200312747630399	0.011603575476040478
Nradd	Nradd	0.002002216684245997	0.002005458822645466
Cdipt	Cdipt	0.0019989958454560463	0.007840985218679267
Bcl7a	Bcl7a	0.001997835311634361	0.0022074435154043406
Lmcd1	Lmcd1	0.002012869120007752	0.007532269513964951
Trpv1	Trpv1	0.01114178821305956	0.011150683918920401
Acsl4	Acsl4	0.006816607854124207	0.007203566760165608
Gmip	Gmip	0.006342401153922516	0.11448145085398542
Eed	Eed	0.0029114579669321777	0.0162875669063689
Zzz3	Zzz3	0.001999254330313715	0.00641082980667469
Pwp2	Pwp2	0.0019972308278422227	0.0020290729279591265
Matn2	Matn2	0.10076643594774345	0.14006102839203105
Fads1	Fads1	0.0019982511146544413	0.0409611264447469
Srsf9	Srsf9	0.0020014393699888445	0.00349277309430125
Dcx	Dcx	0.0020130199716755968	0.005731754314227239
C5ar1	C5ar1	0.020579838542600603	0.08277767608447495
Mfn2	Mfn2	0.002000062244305325	0.0033341000357474315
Fiz1	Fiz1	0.0019964846890371322	0.014458924770967463
Lpin1	Lpin1	0.0020011579967917806	0.0021187510879243005
Bmi1	Bmi1	0.002005732753984918	0.007353266986247177
Ezh1	Ezh1	0.0020019728795735584	0.006649256534647575
Cemip	Cemip	0.006846468898138787	0.003872370578537911
Brms1	Brms1	0.0020018919645489147	0.015360345934174386
Dlg3	Dlg3	0.0019995309608177264	0.004414397598362541
Fgd1	Fgd1	0.0019976759609175287	0.0022924288210774382
Tor1a	Tor1a	0.0019980746482782287	0.0026910571954217736
Pmf1	Pmf1	0.0020044168572183447	0.006317983266698967
Txnip	Txnip	0.0019987964262488823	0.01672289842718986
Ice1	Ice1	0.0020017464171185237	0.004972037654329932
Spg7	Spg7	0.0019991853309539965	0.005361475649867666
Nfya	Nfya	0.002008257466981963	0.0020585714327542312
Bag6	Bag6	0.0019990566314858145	0.00732425460339341
Cebpd	Cebpd	0.0020085589340084276	0.02512905259098277
Tacc2	Tacc2	0.001998485439754971	0.007627585108121317
Kmt2b	Kmt2b	0.0020050951017620234	0.00699043031926724
Myl9	Myl9	0.004144916566694687	0.03471785778053283
Ssbp2	Ssbp2	0.0019996421203428254	0.0021057637791013885
Tle4	Tle4	0.0019964818797380836	0.0021553627277348846
Ripk3	Ripk3	0.0020694081321720047	0.004649638901670101
Fkbpl	Fkbpl	0.002011021951994521	0.003028594695261803
Smad9	Smad9	0.006786016506257661	0.012113171986684431
Nagk	Nagk	0.002003511187322834	0.009130883936474666
Abca1	Abca1	0.005499644167421364	0.008221577350558092
Ybey	Ybey	0.0020082813597387004	0.003055789521014916
Ooep	Ooep	0.0020045915390259385	0.0021427437261770693
Armc9	Armc9	0.004036743592315743	0.016465691700962553
Ctc1	Ctc1	0.002444095695706852	0.0034657694100202457
Dysf	Dysf	0.003073096629057337	0.009236397496103301
Rag1	Rag1	0.006879969843697429	0.012721503974965532
Nup62	Nup62	0.0019994618806685803	0.004759313307878098
Ltbp1	Ltbp1	0.00199847654038857	0.01722637210145812
Sdk2	Sdk2	0.0020002563553676105	0.004807138050989893
Ryr2	Ryr2	0.0034046819618264537	0.022471048679622563
Relb	Relb	0.02829865358432102	0.10110374148605061
Egfl7	Egfl7	0.0019991248115940577	0.021478902969143624
Inha	Inha	0.00199832487554765	0.0031513662184545375
Tcea1	Tcea1	0.004052805248806595	0.05015399049500503
Egr2	Egr2	0.0020173508261796904	0.004667522111712751
Cdk12	Cdk12	0.002001364355609701	0.005876655598274372
Tyro3	Tyro3	0.002002874663199641	0.0075691835833458666
Ap1g1	Ap1g1	0.001997265651563609	0.0039208622331169014
Wdr47	Wdr47	0.002505957417259373	0.0025742010923793823
Nr4a2	Nr4a2	0.0019982653966841807	0.01262589449274049
Tpm4	Tpm4	0.0022433896510067625	0.0060576032405178755
Cbx4	Cbx4	0.0019973812236671515	0.019506955254380103
Nos1	Nos1	0.0019982879417961967	0.005821100003518688
Junb	Junb	0.002322474097651036	0.00347035470183505
Plin1	Plin1	0.0020285488313897763	0.13438142495227237
Malt1	Malt1	0.0019994760309023445	0.06185818049299854
Mks1	Mks1	0.002578719936123882	0.047588992861606554
Fabp5	Fabp5	0.0020005733548463895	0.003909441209963821
Nop58	Nop58	0.00200769028689583	0.002017004976271192
S1pr1	S1pr1	0.0031315785918163462	0.003269309444756749
Prr11	Prr11	0.0020097037153648514	0.059571784542776715
Imp3	Imp3	0.0019998123763348167	0.0020726099546379217
Egfr	Egfr	0.002606815212477649	0.00263149998886315
Ngdn	Ngdn	0.0020007045818474377	0.002644596374704784
Dmxl2	Dmxl2	0.002294988568451107	0.007295761557823524
Pja1	Pja1	0.001996506031177907	0.005702379602615948
Socs7	Socs7	0.002000865109663029	0.0022249582835918683
Btg1	Btg1	0.0023890402230887678	0.012290397472796005
Lepr	Lepr	0.002016348350631224	0.00809909546340165
Bsn	Bsn	0.014862766870914578	0.03311645428948336
P2rx7	P2rx7	0.0047456940456794185	0.005028151668966601
Dach2	Dach2	0.0020495572941825924	0.048913079110008674
Sycp3	Sycp3	0.002003993123542291	0.005480742843213818
Nacc1	Nacc1	0.0019997113929060097	0.002213946173082421
Hic1	Hic1	0.00199696715071402	0.12712058510217625
Rad9a	Rad9a	0.001997718393140917	0.0027282131719655774
Srsf6	Srsf6	0.0019961587308923723	0.0033669440157755985
Arf5	Arf5	0.001997437509550501	0.0020802991582513403
Etv5	Etv5	0.20620796611759024	0.20552944943359963
Jund	Jund	0.0019999574146214736	0.004128858664528692
Oas1a	Oas1a	0.017128859122026167	0.045650358893889395
Grm3	Grm3	0.0020105291372350463	0.0021812996737494996
Mdm4	Mdm4	0.001996936292648846	0.0176019848342493
Akap8	Akap8	0.0019991447720597	0.03577706937070326
Psmd3	Psmd3	0.001996906692256782	0.002182963068902145
Senp8	Senp8	0.002002108456107069	0.002041199257106017
Nlk	Nlk	0.0019985365552132833	0.004544060097287215
Ppm1a	Ppm1a	0.0019965618896632524	0.002245813649527178
Ddx20	Ddx20	0.006396456555434638	0.014834708890426195
Myoz2	Myoz2	0.0020230811879271833	0.0036073285232017414
Plcb3	Plcb3	0.00199764428373095	0.0019980881103156003
Myo5a	Myo5a	0.0022686032905360133	0.0056366023993171315
Iffo2	Iffo2	0.0019970491618682834	0.00239040165982601
Hmgb2	Hmgb2	0.002011597960967006	0.05032769478466419
Crtc1	Crtc1	0.002000556069351607	0.01856385251235148
Btk	Btk	0.008333977565355902	0.009539839792893749
Srsf5	Srsf5	0.0020030635537018416	0.027142664613615423
Tap2	Tap2	0.1643866271268108	0.03682038608873388
Meig1	Meig1	0.002063535260092295	0.0432624717422991
Aagab	Aagab	0.002002340058316191	0.0026853957050167908
Syde1	Syde1	0.0020000856178737426	0.005297810303810135
Hexa	Hexa	0.0019969971904739937	0.0030357855740638542
Nipa2	Nipa2	0.0019975841092802764	0.03467857191895092
Tgif2	Tgif2	0.0020057537565790593	0.0030221930954624646
Mpp2	Mpp2	0.0020036036515044217	0.007054212750137257
Tln1	Tln1	0.0029800754958733302	0.01649748823311926
Acsl1	Acsl1	0.002000749413041053	0.0020127736078472147
Edf1	Edf1	0.0020018581092474245	0.01729402474595641
Noc3l	Noc3l	0.026082138943107288	0.03591652330469243
Tma16	Tma16	0.0020040511299018802	0.020018561640834185
Cxcr5	Cxcr5	0.001998215851793822	0.01261944917980103
Rhpn1	Rhpn1	0.0019969058997108863	0.006484903564184335
Bcat1	Bcat1	0.002163297179668534	0.005353137931457878
Meox2	Meox2	0.0020117336289146946	0.002421837245593364
N4bp3	N4bp3	0.002019124530531532	0.002320917614923915
Cisd1	Cisd1	0.0022473380185516483	0.011189242121365368
Bzw1	Bzw1	0.001999785190138361	0.006135946507807462
Mecom	Mecom	0.0020071592726287803	0.0020320742762787386
Cdk13	Cdk13	0.0020016906579600788	0.002064018609948021
Ly96	Ly96	0.0020285661831874434	0.06661627218522935
Raly	Raly	0.00200052623768658	0.0036922657446124816
Myl6	Myl6	0.0019979966041138446	0.005322498294852433
Mzt1	Mzt1	0.001998128018414166	0.0023869228952048253
Gata2	Gata2	0.0020040341329582226	0.0023055111095784107
Ap3s1	Ap3s1	0.001998874835157662	0.015495142850744844
Panx1	Panx1	0.0020013361882763475	0.00661077516119386
Miip	Miip	0.002004639566765791	0.019720727472294926
Pld4	Pld4	0.002014018460547449	0.002290559998797087
Prex2	Prex2	0.04709717588876878	0.051985012091771386
Sap25	Sap25	0.0020095950123676155	0.08978840626429097
Pde4c	Pde4c	0.002009471908756956	0.06967971768518558
Rab5c	Rab5c	0.002339479931188832	0.005382410563408851
Kmt2d	Kmt2d	0.0020099888327132285	0.021204285957120903
Gnl1	Gnl1	0.0019963057437071435	0.002504903379133657
Vps51	Vps51	0.0019973793289906855	0.0020348757457426194
Rhoa	Rhoa	0.002000235208843285	0.010527240915646201
Chd6	Chd6	0.002000607911867544	0.03214781166556203
Fst	Fst	0.002001252698849304	0.02427760340638042
Pllp	Pllp	0.002012227298055668	0.009705698578526387
Ptprf	Ptprf	0.0026299368365557594	0.0028525673813649495
Abcf2	Abcf2	0.0019989573392083506	0.0023503122177090064
Smad2	Smad2	0.0020022766808301213	0.0038827126506006645
Kif3a	Kif3a	0.001999057903683437	0.009174007645346212
Vamp2	Vamp2	0.001998494159895194	0.0028440175182652496
Cdc6	Cdc6	0.0020053920862310357	0.012361836227014512
Acy1	Acy1	0.002001051843306855	0.008028285741165236
Ets2	Ets2	0.0020018606606240995	0.0029612643606187644
Xrcc6	Xrcc6	0.002006601176318359	0.004482259581891371
Fos	Fos	0.009049373651653009	0.009728042456370363
Ikzf5	Ikzf5	0.0020003593035058773	0.002070301527242612
Cdr2	Cdr2	0.002001888893519823	0.012718372414978895
Fmnl2	Fmnl2	0.001998188255397451	0.0068896524825328665
Psmd2	Psmd2	0.0019987182670148616	0.004936752149404939
Taok3	Taok3	0.001997508237762454	0.008510402222814843
Nfs1	Nfs1	0.001998757980043051	0.0036424908198040462
Plin5	Plin5	0.0020714913901611555	0.005419172656223858
Nrde2	Nrde2	0.0020102242373541837	0.027130568824647743
Vegfb	Vegfb	0.002614967113806421	0.015471607660581223
Gnat2	Gnat2	0.0037666353762594294	0.0038745177821181715
Gpx3	Gpx3	0.009954799471056736	0.010060588098766943
Tab1	Tab1	0.0019982691554644005	0.030875785582578485
Cdc42	Cdc42	0.002000598839572594	0.016664746502448282
Sacs	Sacs	0.0019966777920774376	0.1839661360912348
Faf2	Faf2	0.002000426220341847	0.0027796682880768643
Rac2	Rac2	0.058544771012712986	0.1488198254589454
Ulk1	Ulk1	0.0019975115799799044	0.0028521177024252967
Clpx	Clpx	0.0020007617178027064	0.003310188580287145
Lrrc7	Lrrc7	0.01744458736626415	0.030580639719772405
Fnta	Fnta	0.05183577663333314	0.08067096878118439
Bub3	Bub3	0.0019993687549214596	0.002182674447816349
Scly	Scly	0.003319212178665668	0.009272633917863315
Rtca	Rtca	0.0019990085025253872	0.0024040085963953754
Ran	Ran	0.001996223902464773	0.011266672910899429
Pwp1	Pwp1	0.001996478040941725	0.002401633543656172
Psip1	Psip1	0.0019967490131649296	0.008431871957886632
Fzd1	Fzd1	0.0019988218080605248	0.0020481445162922854
Chtop	Chtop	0.001999657702180664	0.004780172451519039
Psd3	Psd3	0.0021534195291521654	0.003174285076375547
Baz1b	Baz1b	0.0025891263222137862	0.0393805904075247
Stag1	Stag1	0.0019982741613729506	0.009023965483684036
Nup88	Nup88	0.00199836649646919	0.0022445290050305718
Pias1	Pias1	0.002003862489850768	0.0027800625300218266
Abce1	Abce1	0.00441048811825794	0.017371660668200284
Med17	Med17	0.0019990948115221306	0.0022739895209076062
Ncoa5	Ncoa5	0.020075222439350626	0.020095248907951276
Ctcf	Ctcf	0.001997227448308634	0.0022320641522636697
Rit2	Rit2	0.0020003170404562657	0.004045706591436661
Rusc1	Rusc1	0.0022994073757192928	0.0023784998920711752
Vegfa	Vegfa	0.002136712910996783	0.016283253948234887
Tbrg1	Tbrg1	0.001999061331947401	0.00209841466440017
Ptn	Ptn	0.010044726598978457	0.029393685947600647
Gnai2	Gnai2	0.0019999870859964365	0.006673905082023048
Fut4	Fut4	0.002004666224582291	0.0020622393327073343
Nr2f6	Nr2f6	0.004987239704237088	0.021520060855047197
Ago3	Ago3	0.0020055268114987225	0.017121220970010533
Tlr6	Tlr6	0.011184145966789946	0.015190754770820554
Vill	Vill	0.0020053469607560744	0.03311291274392702
Tanc2	Tanc2	0.00200180638071294	0.011867179711033978
Tdg	Tdg	0.0020036136245053186	0.002181515948059266
Tnpo2	Tnpo2	0.002000169286208249	0.0021289109346650003
Rheb	Rheb	0.0020007898172933647	0.014666272269070114
Cish	Cish	0.002003496074444102	0.01126365058791663
Clk2	Clk2	0.0019967807615680197	0.01623980901550829
Icam2	Icam2	0.0020273091711558444	0.0020639330165482346
Sumf1	Sumf1	0.002002881035625637	0.002596283416723491
Spi1	Spi1	0.0020032774468001406	0.0021246694085832376
Arl5b	Arl5b	0.0019971074906254805	0.006912414272311556
Rbbp6	Rbbp6	0.0020044918144789883	0.010628866673389083
Myh6	Myh6	0.002000145270752016	0.011982458743640708
Peak1	Peak1	0.0025486084515156855	0.0036040000626524947
Nhp2	Nhp2	0.0020007995299211015	0.007413532607101411
Jak2	Jak2	0.002004464104456199	0.007473726197711426
Anxa2	Anxa2	0.001999924190879136	0.009176098045267615
Degs1	Degs1	0.0019998364926892397	0.010229001979255194
Foxo1	Foxo1	0.002003582293942006	0.009987129868186425
Shh	Shh	0.005678285260370938	0.01497308528668998
Pdgfb	Pdgfb	0.0020076882304599906	0.0021061813942571295
Gsap	Gsap	0.002009630263524885	0.03344013019428302
Tsn	Tsn	0.0019998177106363983	0.002560838692600078
Epha5	Epha5	0.11003086188419837	0.1101684310617428
Ppm1h	Ppm1h	0.0033546364686649834	0.003689490043588352
Ahdc1	Ahdc1	0.0019996360121257543	0.004422834978999607
Lrp2	Lrp2	0.002010465000199196	0.0020675434737465973
Sept4	Sept4	0.009350981995450145	0.01200806178950621
Rragb	Rragb	0.001999099436033349	0.0041256241375257335
B9d2	B9d2	0.00200771285605171	0.02810011718769934
Strn4	Strn4	0.01410969263508055	0.03375570597265458
Ube3b	Ube3b	0.0019962575042694873	0.007146300849070525
Ssr4	Ssr4	0.002002306563582389	0.002014831822616587
Erg	Erg	0.0020092334610205243	0.003275146213496697
Aoc3	Aoc3	0.0019982732031484872	0.0020529204522191907
Mtf2	Mtf2	0.0019999235235695274	0.005523602085952122
Msx2	Msx2	0.0020910069965189883	0.002162516611853678
Gpbp1	Gpbp1	0.001998758695817045	0.0021115107442621194
Diap2	Diap2	0.005177524772303115	0.007541701757784724
Gli2	Gli2	0.005508350582371374	0.054043035910614504
Kif2a	Kif2a	0.0019970158595876523	0.00352000221742358
Jag1	Jag1	0.01010739959062739	0.018547716509335836
Rxrg	Rxrg	0.009949540189253063	0.013758543797115289
Wdr3	Wdr3	0.0020026842349862993	0.003429277746853966
Frg1	Frg1	0.002005200391477952	0.006964044202181674
Rims2	Rims2	0.0020019125783902105	0.0020042852355412876
Syce1	Syce1	0.002088250997748489	0.02824097964810751
Rragd	Rragd	0.0019983830631716253	0.002020779769721175
Cpt1a	Cpt1a	0.001999126565335116	0.0045446947128340584
Cetn2	Cetn2	0.001996398286334937	0.002873859394250703
Gstm5	Gstm5	0.00289420218158083	0.005409983649887783
Ppil3	Ppil3	0.0019976481243876676	0.006494146216262862
Son	Son	0.0019985512747930957	0.018185757543556377
Ntrk2	Ntrk2	0.00199693665770642	0.002017612932085146
Ska2	Ska2	0.0019990294106231083	0.0040147064261559845
Aplp2	Aplp2	0.001997915490111237	0.002374106472434773
Il12a	Il12a	0.0021022754635789853	0.027908069140322022
Fyco1	Fyco1	0.0020044905401431284	0.003174876056662975
Etfb	Etfb	0.0019997157070815426	0.006059540351015276
Mt3	Mt3	0.0035145722984686106	0.02418173308790361
Parvg	Parvg	0.0020230844727154775	0.049156228162624806
Dpep1	Dpep1	0.18533274970156227	0.16155060066513827
Pcca	Pcca	0.002008857979125376	0.00291895110046369
Nsd1	Nsd1	0.001999874724212804	0.002003630839988559
Ntrk3	Ntrk3	0.001996222248439027	0.03907067006392917
Tln2	Tln2	0.0019964578782416045	0.003528148432909059
Rcc2	Rcc2	0.003139842251601666	0.0064656659754157705
Numa1	Numa1	0.0019998225698418404	0.01633414657172937
Arpc2	Arpc2	0.00199772505365148	0.002006801814709691
Psmg1	Psmg1	0.002002697982151099	0.007650739761250991
Mpeg1	Mpeg1	0.02890812324858098	0.025678261483848424
Pecr	Pecr	0.002008484857967543	0.003544726224356268
Rraga	Rraga	0.001998205936222657	0.005769649794499641
Ly6h	Ly6h	0.0020052516959240155	0.002213559052831958
Epha2	Epha2	0.0020010339133269975	0.0026737814343226014
Tmod1	Tmod1	0.0019988779823536577	0.008659049507396238
Lama5	Lama5	0.002000644865825944	0.011818440436531973
Ern1	Ern1	0.0019986237302481395	0.004282826560014981
Sfxn1	Sfxn1	0.002005781425025506	0.004056107611965369
Gar1	Gar1	0.0020057842469760542	0.00895513636083874
Myrf	Myrf	0.0019976888036152265	0.016202691678868442
Kmt2a	Kmt2a	0.0019965023417738616	0.019345818226945546
Irak3	Irak3	0.0020036227056298597	0.008296517084033306
Skap2	Skap2	0.0021890442297578363	0.0033374445241749514
Ube2k	Ube2k	0.0019999875340150105	0.002004361520534446
Kcnt1	Kcnt1	0.001997090884739041	0.03333492332565607
Kcnj4	Kcnj4	0.0020082789015953137	0.004408876259457053
Cbr4	Cbr4	0.0020010566912003563	0.00435078767640771
Rhog	Rhog	0.0020062712904919144	0.008409185811114236
Scaf8	Scaf8	0.00199920500711126	0.0023965235346923076
Zic1	Zic1	0.00200082030070139	0.01618271183122848
Rpe65	Rpe65	0.0020804628376937984	0.015919130694195444
Srsf4	Srsf4	0.0019989021529931	0.0038067610089285364
Cidec	Cidec	0.002059075398385507	0.03300489506312118
Dtd2	Dtd2	0.0020077240398041593	0.0020456948045718243
Btf3	Btf3	0.001999391791483011	0.005808472682491693
Vmac	Vmac	0.0019962643464488494	0.009924249878383966
Lmo4	Lmo4	0.0020003784851562885	0.002413878257627628
Scrib	Scrib	0.002002207358006138	0.0052324435628209555
Elf1	Elf1	0.0019981613932043216	0.00871823617591423
Cpne7	Cpne7	0.007507376336929607	0.015596775175691625
Hat1	Hat1	0.0019986462276732116	0.0020344891183300697
Dpm1	Dpm1	0.002006338463809595	0.002021949288024089
Aida	Aida	0.004056385175906656	0.004931991889213305
Eif3b	Eif3b	0.0019998937498242244	0.008442667384510537
Cpsf1	Cpsf1	0.0019980884889164463	0.012017837123531222
Vps4a	Vps4a	0.0020007372054037273	0.004051564655764427
Igf1	Igf1	0.002310550202617714	0.0029903186235841297
Asns	Asns	0.0020019785994512154	0.006658464162611096
Gfap	Gfap	0.0020317934044194108	0.0036831224804419675
Dvl2	Dvl2	0.002013071293727443	0.019090734421582215
Cers5	Cers5	0.0020004873788492207	0.00420719482658073
Fcgr1	Fcgr1	0.0024595408365276033	0.0032485598585581905
Kit	Kit	0.001999695811072137	0.003470156833139636
Akt3	Akt3	0.002000725171378532	0.006048884738949901
Stx17	Stx17	0.0020042471728026093	0.004664055618900435
Dact3	Dact3	0.0025012522189482855	0.0025011837245382793
Loxl1	Loxl1	0.0020128185704089497	0.008460780702048374
Igsf8	Igsf8	0.00200006256152148	0.0035544164752363662
Tlr5	Tlr5	0.0019981651462049393	0.04517477859995238
Nomo1	Nomo1	0.002000220470459378	0.0022759996774288755
Mmp14	Mmp14	0.026166820618672423	0.034595911014563906
Cenpq	Cenpq	0.0020111807974685096	0.0029973967195811887
Eif3i	Eif3i	0.0020001856641831887	0.003095843022309092
Asic2	Asic2	0.002000081221931619	0.01800632455396078
Prdx6	Prdx6	0.0019977576687761674	0.0035155102079481877
Igbp1	Igbp1	0.002151250316374443	0.002512533586862465
Rragc	Rragc	0.001999008323249741	0.0028623640525560737
Myb	Myb	0.0020166240802808734	0.07801608311801715
Xylt2	Xylt2	0.0020006519300421236	0.0065497415108735834
Rab21	Rab21	0.0019977030197800495	0.010676007152895453
Eif3e	Eif3e	0.001998816127948107	0.002185985982076334
Nptn	Nptn	0.0020001931190308507	0.0037465549585575853
Stt3b	Stt3b	0.0019998142348422775	0.0035854272992727008
Prdm5	Prdm5	0.002004859507456671	0.008869568352348966
Cntn1	Cntn1	0.00203350223400632	0.0023302426912268203
Tbx15	Tbx15	0.0020072730320223153	0.005364553684191213
Hes6	Hes6	0.0020014757413384402	0.0030067276051831764
Rnf11	Rnf11	0.001997560129036083	0.007894009016159349
Rfc1	Rfc1	0.00199707295217588	0.0021643544169777256
Fndc5	Fndc5	0.00994126667439474	0.017312309725637597
Smtn	Smtn	0.0020190474205691185	0.003447345438479098
Limd2	Limd2	0.007380322893244641	0.010770962225793271
Rbp2	Rbp2	0.0020041180850796513	0.002493632336832111
Copb2	Copb2	0.001998641950898545	0.002300588002905847
Rad50	Rad50	0.002052827947747988	0.029876643043654515
